Date,xiv,vxx,ratio,ma_60,ma_150
2014-10-07,36.580002,129.080002,,,
2014-10-08,39.48,118.199997,,,
2014-10-09,35.900002,128.839996,,,
2014-10-10,31.860001,143.399994,,,
2014-10-13,28.51,158.240005,,,
2014-10-14,28.75,155.720001,,,
2014-10-15,28.299999,157.639999,,,
2014-10-16,27.190001,161.320007,,,
2014-10-17,28.33,154.320007,,,
2014-10-20,30.48,142.399994,,,
2014-10-21,32.740002,131.960007,,,
2014-10-22,30.1,142.080002,,,
2014-10-23,32.049999,133.919998,,,
2014-10-24,32.369999,132.679993,,,
2014-10-27,32.790001,130.679993,,,
2014-10-28,34.950001,122.0,,,
2014-10-29,34.330002,124.080002,,,
2014-10-30,34.209999,124.559998,,,
2014-10-31,35.060001,121.279999,,,
2014-11-03,34.5,123.239998,,,
2014-11-04,34.77,122.480003,,,
2014-11-05,35.200001,120.959999,,,
2014-11-06,36.07,117.800003,,,
2014-11-07,36.610001,116.120003,,,
2014-11-10,37.970001,111.559998,,,
2014-11-11,38.009998,111.599998,,,
2014-11-12,37.52,113.120003,,,
2014-11-13,37.040001,114.279999,,,
2014-11-14,36.950001,114.639999,,,
2014-11-17,37.040001,114.400002,,,
2014-11-18,37.66,112.400002,,,
2014-11-19,36.740002,115.120003,,,
2014-11-20,37.110001,113.919998,,,
2014-11-21,37.900002,111.68,,,
2014-11-24,38.700001,109.239998,,,
2014-11-25,38.939999,108.480003,,,
2014-11-26,39.580002,106.800003,,,
2014-11-28,38.509998,109.599998,,,
2014-12-01,36.900002,114.279999,,,
2014-12-02,38.82,107.879997,,,
2014-12-03,39.43,106.080002,,,
2014-12-04,39.380001,106.160004,,,
2014-12-05,40.07,104.400002,,,
2014-12-08,38.48,108.199997,,,
2014-12-09,37.880001,109.760002,,,
2014-12-10,34.029999,121.32,,,
2014-12-11,31.84,128.559998,,,
2014-12-12,30.110001,135.559998,,,
2014-12-15,30.870001,132.199997,,,
2014-12-16,29.32,138.520004,,,
2014-12-17,31.99,124.360001,,,
2014-12-18,33.049999,120.68,,,
2014-12-19,33.220001,119.599998,,,
2014-12-22,34.91,113.959999,,,
2014-12-23,34.880001,114.040001,,,
2014-12-24,35.110001,113.239998,,,
2014-12-26,34.740002,114.360001,,,
2014-12-29,34.799999,114.040001,,,
2014-12-30,33.959999,116.800003,,,
2014-12-31,31.139999,126.040001,,,
2015-01-02,31.690001,123.959999,,,
2015-01-05,29.49,132.839996,,,
2015-01-06,28.77,135.800003,,,
2015-01-07,29.74,131.520004,,,
2015-01-08,31.610001,123.080002,,,
2015-01-09,30.41,127.919998,,,
2015-01-12,28.92,133.960007,,,
2015-01-13,28.110001,137.559998,,,
2015-01-14,27.57,140.479996,,,
2015-01-15,26.74,144.520004,,,
2015-01-16,27.25,141.880005,,,
2015-01-20,27.49,140.479996,,,
2015-01-21,28.76,133.800003,,,
2015-01-22,30.66,125.199997,,,
2015-01-23,29.82,128.399994,,,
2015-01-26,31.200001,122.519997,,,
2015-01-27,29.709999,128.0,,,
2015-01-28,27.129999,138.679993,,,
2015-01-29,27.82,134.0,,,
2015-01-30,24.969999,147.479996,,,
2015-02-02,26.450001,139.600006,,,
2015-02-03,27.68,132.960007,,,
2015-02-04,26.91,136.600006,,,
2015-02-05,27.83,131.639999,,,
2015-02-06,26.65,137.199997,,,
2015-02-09,26.530001,137.880005,,,
2015-02-10,27.52,132.600006,,,
2015-02-11,27.370001,133.240005,,,
2015-02-12,29.049999,125.400002,,,
2015-02-13,29.4,123.879997,,,
2015-02-17,29.309999,124.199997,,,
2015-02-18,29.549999,123.239998,,,
2015-02-19,30.200001,120.480003,,,
2015-02-20,31.290001,116.199997,,,
2015-02-23,31.139999,116.559998,,,
2015-02-24,32.419998,111.839996,,,
2015-02-25,32.200001,112.400002,,,
2015-02-26,32.59,111.120003,,,
2015-02-27,32.75,110.480003,,,
2015-03-02,33.849998,106.800003,,,
2015-03-03,33.09,109.120003,,,
2015-03-04,33.169998,108.879997,,,
2015-03-05,33.59,107.519997,,,
2015-03-06,32.09,112.120003,,,
2015-03-09,32.509998,110.639999,,,
2015-03-10,31.5,114.040001,,,
2015-03-11,30.73,116.919998,,,
2015-03-12,32.529999,109.919998,,,
2015-03-13,31.790001,112.400002,,,
2015-03-16,32.509998,109.639999,,,
2015-03-17,32.689999,109.199997,,,
2015-03-18,34.119999,104.519997,,,
2015-03-19,34.09,104.519997,,,
2015-03-20,34.630001,102.919998,,,
2015-03-23,35.25,100.959999,,,
2015-03-24,35.380001,100.599998,,,
2015-03-25,33.779999,105.080002,,,
2015-03-26,34.09,104.199997,,,
2015-03-27,34.470001,102.959999,,,
2015-03-30,35.529999,99.839996,,,
2015-03-31,34.639999,102.519997,,,
2015-04-01,34.66,102.080002,,,
2015-04-02,35.349998,100.239998,,,
2015-04-06,36.09,98.120003,,,
2015-04-07,36.220001,97.800003,,,
2015-04-08,36.91,95.879997,,,
2015-04-09,38.189999,92.559998,,,
2015-04-10,39.889999,88.519997,,,
2015-04-13,38.779999,90.639999,,,
2015-04-14,39.099998,89.879997,,,
2015-04-15,39.939999,87.919998,,,
2015-04-16,40.77,86.080002,,,
2015-04-17,39.369999,89.160004,,,
2015-04-20,40.720001,86.160004,,,
2015-04-21,40.709999,86.120003,,,
2015-04-22,41.16,85.199997,,,
2015-04-23,41.529999,84.400002,,,
2015-04-24,41.919998,83.559998,,,
2015-04-27,40.75,85.800003,,,
2015-04-28,42.16,83.080002,,,
2015-04-29,41.02,84.959999,,,
2015-04-30,39.919998,87.360001,,,
2015-05-01,41.82,83.239998,,,
2015-05-04,41.689999,83.279999,,,
2015-05-05,40.34,85.879997,,,
2015-05-06,39.68,87.440002,,,
2015-05-07,39.900002,86.800003,,,
2015-05-08,41.98,82.440002,,,
2015-05-11,40.959999,84.480003,,,
2015-05-12,41.060001,84.199997,,,
2015-05-13,41.779999,82.68,,,
2015-05-14,42.650002,81.040001,,,
2015-05-15,42.990002,80.239998,,,
2015-05-18,44.400002,77.68,,,
2015-05-19,45.029999,76.559998,,,
2015-05-20,44.950001,76.720001,,,
2015-05-21,46.18,74.599998,,,
2015-05-22,46.09,74.720001,,,
2015-05-26,44.310001,77.559998,,,
2015-05-27,45.990002,74.760002,,,
2015-05-28,45.470001,75.519997,,,
2015-05-29,45.189999,76.080002,,,
2015-06-01,45.610001,75.360001,,,
2015-06-02,44.869999,76.480003,,,
2015-06-03,45.650002,75.160004,,,
2015-06-04,44.099998,77.639999,,,
2015-06-05,44.849998,76.400002,,,
2015-06-08,43.98,77.879997,,,
2015-06-09,44.41,77.0,,,
2015-06-10,46.34,73.839996,,,
2015-06-11,47.34,72.080002,,,
2015-06-12,46.700001,73.0,,,
2015-06-15,44.720001,76.080002,,,
2015-06-16,45.490002,74.839996,,,
2015-06-17,45.66,74.519997,,,
2015-06-18,46.970001,72.400002,,,
2015-06-19,46.529999,72.919998,,,
2015-06-22,48.459999,69.879997,,,
2015-06-23,49.68,68.040001,,,
2015-06-24,48.779999,69.239998,,,
2015-06-25,48.310001,69.839996,,,
2015-06-26,48.599998,69.400002,,,
2015-06-29,40.470001,81.239998,,,
2015-06-30,40.610001,80.400002,,,
2015-07-01,43.299999,75.080002,,,
2015-07-02,40.59,79.879997,,,
2015-07-06,39.59,81.919998,,,
2015-07-07,41.66,77.599998,,,
2015-07-08,37.48,85.400002,,,
2015-07-09,37.150002,86.040001,,,
2015-07-10,39.91,79.440002,,,
2015-07-13,43.77,71.68,,,
2015-07-14,44.060001,71.040001,,,
2015-07-15,44.240002,70.800003,,,
2015-07-16,47.240002,66.120003,,,
2015-07-17,47.560001,65.599998,,,
2015-07-20,47.689999,65.32,,,
2015-07-21,48.110001,64.800003,,,
2015-07-22,48.34,64.480003,,,
2015-07-23,47.59,65.160004,,,
2015-07-24,46.200001,67.360001,,,
2015-07-27,43.75,70.879997,,,
2015-07-28,46.950001,65.959999,,,
2015-07-29,47.650002,64.639999,,,
2015-07-30,47.970001,64.199997,,,
2015-07-31,48.040001,64.080002,,,
2015-08-03,48.759998,63.119999,,,
2015-08-04,48.540001,63.32,,,
2015-08-05,48.880001,62.959999,,,
2015-08-06,47.16,65.040001,,,
2015-08-07,47.610001,64.519997,,,
2015-08-10,49.439999,62.279999,,,
2015-08-11,47.209999,64.879997,,,
2015-08-12,47.169998,64.959999,,,
2015-08-13,47.790001,64.160004,,,
2015-08-14,47.84,63.959999,,,
2015-08-17,48.450001,63.240002,,,
2015-08-18,47.880001,63.880001,0.916617733412,,
2015-08-19,46.939999,65.040001,0.939635535308,,
2015-08-20,43.09,70.480003,0.985863874346,,
2015-08-21,36.040001,82.879997,1.05105239588,,
2015-08-24,29.58,97.480003,1.13815789474,,
2015-08-25,26.1,106.32,1.10003718855,,
2015-08-26,28.66,96.480003,1.05252359458,,
2015-08-27,27.99,98.839996,1.06330196749,,
2015-08-28,26.629999,103.360001,1.05583333333,,
2015-08-31,25.639999,107.400002,1.04243614931,,
2015-09-01,22.01,123.040001,1.07813070464,,
2015-09-02,24.440001,109.879997,1.03476886606,,
2015-09-03,24.530001,109.279999,1.02987421384,,
2015-09-04,22.75,117.279999,1.06933333333,,
2015-09-08,24.66,106.959999,1.02677857714,,
2015-09-09,24.09,109.400002,1.01036866359,,
2015-09-10,24.68,106.720001,1.03804127883,,
2015-09-11,25.27,104.160004,0.992360273422,,
2015-09-14,25.25,104.199997,0.97651421508,,
2015-09-15,27.75,94.0,1.0122591944,,
2015-09-16,29.379999,88.360001,1.03523412146,,
2015-09-17,29.440001,87.879997,0.986007462687,,
2015-09-18,25.889999,98.720001,1.01310043668,,
2015-09-21,27.719999,92.199997,0.988100686499,,
2015-09-22,25.940001,97.400002,1.00605012965,,
2015-09-23,26.41,95.199997,1.00394910048,,
2015-09-24,25.719999,97.760002,1.01120689655,,
2015-09-25,25.040001,100.360001,1.03609341826,,
2015-09-28,23.309999,107.360001,1.04145282274,,
2015-09-29,23.24,107.559998,1.04166666667,,
2015-09-30,24.35,102.400002,1.02739726027,,
2015-10-01,24.639999,101.360001,1.00974576271,,
2015-10-02,25.940001,96.120003,0.980477223427,,
2015-10-05,27.389999,90.559998,0.969986357435,,
2015-10-06,27.059999,91.599998,0.978694469628,,
2015-10-07,27.67,89.360001,0.967304997665,,
2015-10-08,29.040001,85.120003,0.953036053131,,
2015-10-09,29.01,85.080002,0.967348927875,,
2015-10-12,30.85,80.0,0.958208955224,,
2015-10-13,29.08,84.0,0.971563981043,,
2015-10-14,28.450001,85.720001,0.975164011246,,
2015-10-15,30.51,79.599998,0.978348439074,,
2015-10-16,30.73,78.760002,0.93630892678,,
2015-10-19,32.91,73.279999,0.920618556701,,
2015-10-20,31.709999,75.800003,0.935143288084,,
2015-10-21,29.51,81.160004,0.93288590604,,
2015-10-22,31.93,73.760002,0.898429319372,,
2015-10-23,31.530001,74.519997,0.909942738157,,
2015-10-26,30.51,77.160004,0.910425101215,,
2015-10-27,31.1,75.519997,0.92174796748,,
2015-10-28,31.98,73.360001,0.909516380655,,
2015-10-29,31.57,74.32,0.911930363543,,
2015-10-30,31.09,75.32,0.927419354839,,
2015-11-02,32.700001,71.519997,0.908237747654,,
2015-11-03,32.02,72.959999,0.910369984367,,
2015-11-04,31.02,75.279999,0.931332655137,,
2015-11-05,31.620001,73.760002,0.914271047228,,
