Date,ratio,ma_60,ma_150
2016-07-20,0.864501679731243,0.9125813376713106,0.9239835398971189
2016-07-21,0.872628726287263,0.9124223617697858,0.9231628881008574
2016-07-22,0.8681318681318682,0.9118870068293675,0.9224589713791232
2016-07-25,0.8823210412147504,0.9114296356227889,0.9220474953168565
2016-07-26,0.8855127509495389,0.9100637118821318,0.9216258088591284
2016-07-27,0.8754758020663405,0.9083545357772712,0.9211658533740147
2016-07-28,0.8733624454148472,0.9076397224298317,0.920553275011333
2016-07-29,0.8624161073825504,0.9068749020719973,0.9199982988222278
2016-08-01,1.0290309925460965,0.9088178148125312,0.9206058772651763
2016-08-02,0.9882084442753899,0.9109426836156429,0.920867829142675
2016-08-03,0.9371937639198218,0.9116763829115165,0.9207622766729234
2016-08-04,0.9042448173741362,0.9121614842887659,0.9204962930365679
2016-08-06,0.881827731092437,0.9118380370086192,0.9199669012013254
2016-08-07,0.8789978678038378,0.9116414992072958,0.9194160079191757
2016-08-08,0.8648031945236736,0.9110050735991202,0.9186366108395506
2016-08-09,0.8634625887493174,0.9103008553868571,0.9182447788936956
2016-08-11,0.9397715472481828,0.9108874092867766,0.9185895780856119
2016-08-12,0.875766016713092,0.9106787195390815,0.9185621945229898
2016-08-15,0.8674562887760857,0.9102714594871514,0.9183264811199454
2016-08-16,0.8811881188118812,0.9102616624310389,0.9184119830329686
2016-08-17,0.8675237562884293,0.9100792183133037,0.9183369977300638
2016-08-18,0.856497175141243,0.9097818375470025,0.9177626059935808
2016-08-19,0.8543195934500283,0.909499486041825,0.917495981251774
2016-08-22,0.8659217877094972,0.9093667934687927,0.9165833244618062
2016-08-23,0.8600111544896821,0.9076885692595196,0.9158050398932873
2016-08-24,0.8757525998905309,0.9073234069633228,0.9148010843354746
2016-08-25,0.8823851203501093,0.9071033550475892,0.9138089768174759
2016-08-26,0.8816503800217154,0.9072771252922542,0.9127687355698595
2016-08-29,0.8762376237623762,0.9069257661806224,0.9119009502231258
2016-08-30,0.8764352104975397,0.9071495846732002,0.9111585519247882
2016-08-31,0.8724324324324325,0.9068599295695916,0.9103604917821307
2016-09-02,1.00562851782364,0.9091585214585804,0.9106856076747156
2016-09-03,0.9359494812810103,0.9088684031067832,0.9104129621673542
2016-09-05,0.8944499504459862,0.9076102671497306,0.9098691217990692
2016-09-06,0.8868407578084997,0.9061051041526321,0.9091614694745556
2016-09-08,0.8683908045977012,0.9044009141986795,0.9083684274323827
2016-09-09,0.9275862068965516,0.9037752374537186,0.9083755912923132
2016-09-11,0.8999447208402434,0.9029541596098726,0.9083947316781367
2016-09-12,0.8618346545866366,0.9015104276166312,0.9083260534563613
2016-09-13,0.9375,0.9007103068436844,0.9087141078197376
2016-09-14,0.9325301204819277,0.9005330694763966,0.9091952230447937
2016-09-15,0.9126944305067738,0.8988090452997756,0.9089214902410448
2016-09-16,0.9131767109295199,0.8974041134810917,0.9090431127583527
2016-09-19,0.911327524346489,0.896687739907435,0.9086984011185832
2016-09-20,0.9155216284987278,0.8964849841532575,0.9084635661671403
2016-09-21,0.889957264957265,0.8960826380807497,0.9080733657585425
2016-09-22,0.8758241758241758,0.8937237848128057,0.907607755604836
2016-09-23,0.8784893267651889,0.8929675639048222,0.9072650679624821
2016-09-26,0.9099526066350713,0.8928819446445513,0.9071006814805461
2016-09-27,0.8949945593035908,0.8932337982647539,0.9067619209642466
2016-09-28,0.8830667402095975,0.8928495364519207,0.9064493828283408
2016-09-29,0.8940116587175411,0.8934151018540147,0.9061033881457972
2016-09-30,0.8877440347071583,0.893295212466944,0.9056887726453158
2016-10-02,1.0026266416510319,0.894283203272008,0.9058303670639933
2016-10-03,0.9379528985507247,0.8953805403135812,0.9059283255949915
2016-10-05,0.8796722990271376,0.8953119906395545,0.9057449326495707
2016-10-06,0.9132111861137899,0.8958714264739339,0.9060500859541553
2016-10-08,0.8765642775881685,0.895797635508117,0.906055067848316
2016-10-10,0.8836565096952907,0.8959152755020194,0.9059716121570315
2016-10-11,0.9024784482758621,0.8963174460685219,0.9054167065741087
2016-10-13,0.9128178515827712,0.8971227155993807,0.9053546438815897
