Date,Open,High,Low,Close,Adj Close,Volume
24/08/2012,2.74,2.8875,2.74,2.87,2.87,59600
27/08/2012,2.895,3.0325,2.875,2.8825,2.8825,28400
28/08/2012,2.8275,2.83,2.815,2.82,2.82,16800
29/08/2012,2.805,2.86,2.7975,2.7975,2.7975,31600
30/08/2012,2.735,2.7625,2.72,2.7625,2.7625,41200
31/08/2012,2.785,2.835,2.7775,2.7775,2.7775,19200
04/09/2012,2.7925,2.835,2.7875,2.835,2.835,35200
05/09/2012,2.84,2.925,2.84,2.9175,2.9175,46800
06/09/2012,3.0725,3.2075,3.0725,3.2075,3.2075,26400
07/09/2012,3.375,3.405,3.34,3.405,3.405,34400
10/09/2012,3.455,3.455,3.25,3.25,3.25,52400
11/09/2012,3.2575,3.29,3.19,3.2275,3.2275,39200
12/09/2012,3.3,3.3125,3.2625,3.31,3.31,43600
13/09/2012,3.3225,3.57,3.285,3.56,3.56,68000
14/09/2012,3.6675,3.6675,3.4275,3.4275,3.4275,57200
17/09/2012,3.4325,3.435,3.4275,3.4275,3.4275,6000
18/09/2012,3.445,3.4775,3.4425,3.4775,3.4775,4400
19/09/2012,3.5975,3.5975,3.53,3.55,3.55,58000
20/09/2012,3.4925,3.525,3.465,3.525,3.525,42400
21/09/2012,3.55,3.64,3.55,3.6,3.6,24000
24/09/2012,3.575,3.675,3.575,3.6375,3.6375,13200
25/09/2012,3.6375,3.6475,3.375,3.375,3.375,45200
26/09/2012,3.28,3.3325,3.2225,3.235,3.235,85200
27/09/2012,3.335,3.5375,3.3125,3.5375,3.5375,60400
28/09/2012,3.4675,3.5125,3.405,3.43,3.43,56400
01/10/2012,3.5275,3.5925,3.39,3.39,3.39,64800
02/10/2012,3.425,3.45,3.3525,3.445,3.445,56000
03/10/2012,3.425,3.5,3.4,3.465,3.465,37200
04/10/2012,3.5225,3.56,3.4775,3.56,3.56,88000
05/10/2012,3.6475,3.6825,3.57,3.605,3.605,47200
09/10/2012,3.55,3.5525,3.3875,3.415,3.415,184000
10/10/2012,3.435,3.4575,3.375,3.4525,3.4525,142400
11/10/2012,3.5,3.53,3.465,3.4975,3.4975,113600
12/10/2012,3.535,3.56,3.4425,3.46,3.46,50800
15/10/2012,3.4625,3.5775,3.4325,3.5775,3.5775,48000
16/10/2012,3.6175,3.6625,3.6175,3.65,3.65,42000
17/10/2012,3.65,3.71,3.64,3.695,3.695,15600
18/10/2012,3.7,3.7475,3.6925,3.7025,3.7025,39200
19/10/2012,3.6425,3.6675,3.4325,3.4625,3.4625,154800
22/10/2012,3.5,3.51,3.3925,3.5025,3.5025,150800
23/10/2012,3.3,3.325,3.195,3.225,3.225,286800
24/10/2012,3.2725,3.275,3.195,3.2,3.2,52000
25/10/2012,3.3,3.325,3.2075,3.24,3.24,81200
26/10/2012,3.275,3.3375,3.1675,3.1675,3.1675,146800
29/10/2012,3.1775,3.285,3.1775,3.21,3.21,18000
30/10/2012,3.1875,3.2625,3.1875,3.2625,3.2625,8400
31/10/2012,3.39,3.39,3.2025,3.235,3.235,192400
01/11/2012,3.3,3.49,3.3,3.49,3.49,292400
02/11/2012,3.535,3.535,3.395,3.3975,3.3975,81200
05/11/2012,3.36,3.36,3.255,3.3275,3.3275,125600
06/11/2012,3.35,3.4775,3.35,3.4325,3.4325,190800
07/11/2012,3.3775,3.3775,3.145,3.1625,3.1625,537200
08/11/2012,3.1875,3.215,3.1425,3.1425,3.1425,192400
09/11/2012,3.17,3.2375,3.125,3.15,3.15,164800
12/11/2012,3.1725,3.355,3.1725,3.355,3.355,205600
13/11/2012,3.285,3.42,3.275,3.335,3.335,78800
14/11/2012,3.42,3.4275,3.165,3.23,3.23,203600
15/11/2012,3.235,3.3125,3.12,3.205,3.205,507200
16/11/2012,3.225,3.34,3.125,3.3375,3.3375,373600
19/11/2012,3.4425,3.61,3.4425,3.61,3.61,214800
20/11/2012,3.66,3.6875,3.6125,3.685,3.685,53200
21/11/2012,3.7125,3.7475,3.6425,3.6425,3.6425,25200
22/11/2012,3.6625,3.7625,3.6625,3.7625,3.7625,11600
23/11/2012,3.75,3.775,3.73,3.775,3.775,15600
26/11/2012,3.7325,3.8325,3.7325,3.8325,3.8325,6800
27/11/2012,3.8675,3.895,3.795,3.795,3.795,20400
28/11/2012,3.7125,3.8725,3.6375,3.86,3.86,43600
29/11/2012,3.9375,3.9375,3.88,3.9075,3.9075,10000
30/11/2012,3.96,3.96,3.8025,3.8525,3.8525,29200
03/12/2012,3.8975,3.8975,3.755,3.755,3.755,59200
04/12/2012,3.75,3.765,3.66,3.695,3.695,34400
05/12/2012,3.7225,3.7675,3.63,3.75,3.75,104400
06/12/2012,3.7425,3.7525,3.6825,3.7075,3.7075,71600
07/12/2012,3.775,3.8175,3.715,3.8175,3.8175,76800
10/12/2012,3.8225,3.8225,3.7975,3.7975,3.7975,22800
11/12/2012,3.85,3.9125,3.85,3.8975,3.8975,22000
12/12/2012,3.915,3.95,3.82,3.82,3.82,36800
13/12/2012,3.8125,3.83,3.7,3.7625,3.7625,93600
14/12/2012,3.7175,3.745,3.705,3.72,3.72,24000
17/12/2012,3.7425,3.845,3.7375,3.845,3.845,30400
18/12/2012,3.8875,4.0225,3.8875,4.0225,4.0225,118000
19/12/2012,3.9775,3.9775,3.755,3.765,3.765,131200
20/12/2012,3.7575,3.77,3.65,3.6625,3.6625,191600
21/12/2012,3.385,3.5575,3.37,3.4225,3.4225,424400
24/12/2012,3.475,3.4975,3.465,3.4975,3.4975,99600
27/12/2012,3.32,3.3375,3.1075,3.295,3.295,370800
28/12/2012,3.1725,3.265,3.1125,3.12,3.12,183200
31/12/2012,3.0375,3.4125,2.95,3.305,3.305,247200
02/01/2013,3.6375,3.9,3.5375,3.69,3.69,430800
03/01/2013,3.685,3.7375,3.6225,3.6675,3.6675,145200
04/01/2013,3.72,3.755,3.6975,3.755,3.755,57600
07/01/2013,3.7025,3.7575,3.695,3.75,3.75,20400
08/01/2013,3.785,3.8075,3.715,3.8,3.8,14800
09/01/2013,3.85,3.865,3.78,3.7875,3.7875,22000
10/01/2013,3.8525,3.8825,3.8475,3.8825,3.8825,31600
11/01/2013,3.885,3.8975,3.8675,3.8975,3.8975,8800
14/01/2013,3.8875,3.96,3.8875,3.9475,3.9475,36800
15/01/2013,3.8975,3.9875,3.8975,3.9875,3.9875,20400
16/01/2013,3.9975,4.0575,3.9975,4.0575,4.0575,48400
17/01/2013,4.09,4.09,4.09,4.09,4.09,2400
18/01/2013,4.075,4.29,4.055,4.29,4.29,50400
21/01/2013,4.24,4.365,4.24,4.365,4.365,25200
22/01/2013,4.3,4.4025,4.22,4.4025,4.4025,54400
23/01/2013,4.4325,4.5375,4.425,4.5175,4.5175,13200
24/01/2013,4.4875,4.5525,4.2375,4.5125,4.5125,61600
25/01/2013,4.51,4.51,4.385,4.505,4.505,6800
28/01/2013,4.455,4.455,4.325,4.33,4.33,24800
29/01/2013,4.2825,4.4925,4.28,4.465,4.465,28000
30/01/2013,4.375,4.385,4.18,4.18,4.18,36800
31/01/2013,4.175,4.2025,4.1325,4.1725,4.1725,55600
01/02/2013,4.32,4.425,4.32,4.415,4.415,32000
04/02/2013,4.2775,4.285,4.095,4.095,4.095,105600
05/02/2013,4.1975,4.3375,4.1975,4.2825,4.2825,71600
06/02/2013,4.2,4.285,4.175,4.2525,4.2525,29600
07/02/2013,4.335,4.335,4.15,4.3,4.3,54400
08/02/2013,4.325,4.4025,4.325,4.4,4.4,17200
11/02/2013,4.4,4.4875,4.4,4.4875,4.4875,8400
12/02/2013,4.485,4.505,4.455,4.505,4.505,9600
13/02/2013,4.545,4.545,4.425,4.475,4.475,8000
14/02/2013,4.445,4.5725,4.445,4.555,4.555,37600
15/02/2013,4.615,4.615,4.5075,4.57,4.57,30400
19/02/2013,4.6475,4.7625,4.6475,4.76,4.76,64800
20/02/2013,4.75,4.75,4.3625,4.3625,4.3625,72800
21/02/2013,4.355,4.3575,4.13,4.2625,4.2625,289600
22/02/2013,4.395,4.4275,4.325,4.4275,4.4275,62400
25/02/2013,4.5625,4.625,3.7775,3.8125,3.8125,356000
26/02/2013,3.835,3.965,3.615,3.8725,3.8725,370000
27/02/2013,3.825,4.175,3.825,4.1375,4.1375,136000
28/02/2013,4.1,4.1875,3.9975,3.9975,3.9975,54000
01/03/2013,3.8325,3.98,3.745,3.9125,3.9125,118400
04/03/2013,3.8675,4.1375,3.8675,4.1225,4.1225,102000
05/03/2013,4.2475,4.335,4.2275,4.255,4.255,60400
06/03/2013,4.3125,4.4675,4.1675,4.2325,4.2325,55600
07/03/2013,4.285,4.3225,4.24,4.3225,4.3225,66000
08/03/2013,4.4,4.4125,4.28,4.4,4.4,63200
11/03/2013,4.3925,4.56,4.3925,4.56,4.56,72800
12/03/2013,4.555,4.5725,4.3625,4.485,4.485,45600
13/03/2013,4.4775,4.54,4.4375,4.5,4.5,18800
14/03/2013,4.5725,4.6075,4.5325,4.595,4.595,41200
15/03/2013,4.5575,4.6075,4.505,4.5825,4.5825,18800
18/03/2013,4.5075,4.5375,4.29,4.35,4.35,66800
19/03/2013,4.4425,4.4625,4.135,4.3475,4.3475,273200
20/03/2013,4.4925,4.6075,4.46,4.5875,4.5875,57200
21/03/2013,4.4825,4.565,4.4225,4.445,4.445,142400
22/03/2013,4.5,4.535,4.39,4.46,4.46,65200
25/03/2013,4.5625,4.625,4.4125,4.5,4.5,92400
26/03/2013,4.575,4.6525,4.575,4.65,4.65,56800
27/03/2013,4.5975,4.6125,4.525,4.59,4.59,64000
28/03/2013,4.615,4.625,4.5925,4.605,4.605,24000
01/04/2013,4.6375,4.6375,4.5575,4.565,4.565,25200
02/04/2013,4.645,4.7275,4.645,4.725,4.725,28000
03/04/2013,4.75,4.755,4.525,4.575,4.575,162400
04/04/2013,4.575,4.625,4.465,4.625,4.625,68000
05/04/2013,4.385,4.57,4.3625,4.565,4.565,153200
08/04/2013,4.64,4.7425,4.595,4.7425,4.7425,51600
09/04/2013,4.78,4.8475,4.725,4.81,4.81,110000
10/04/2013,4.845,4.9375,4.845,4.935,4.935,59600
11/04/2013,4.9725,5.0225,4.9125,4.945,4.945,45200
12/04/2013,4.8825,5.045,4.845,5.045,5.045,68400
15/04/2013,4.9925,5.05,4.275,4.45,4.45,296000
16/04/2013,4.525,4.6525,4.45,4.6525,4.6525,296800
17/04/2013,4.4975,4.4975,3.9675,4.1175,4.1175,498000
18/04/2013,4.135,4.135,3.845,3.935,3.935,408000
19/04/2013,3.9975,4.225,3.955,4.205,4.205,264400
22/04/2013,4.2025,4.345,4.1,4.28,4.28,136800
23/04/2013,4.455,4.525,4.25,4.5175,4.5175,261600
24/04/2013,4.52,4.5625,4.4725,4.48,4.48,190400
25/04/2013,4.5625,4.5625,4.43,4.45,4.45,111600
26/04/2013,4.3975,4.44,4.36,4.43,4.43,60400
29/04/2013,4.5,4.5375,4.4925,4.525,4.525,32400
30/04/2013,4.46,4.5225,4.425,4.5225,4.5225,23200
01/05/2013,4.475,4.475,4.3325,4.3325,4.3325,68400
02/05/2013,4.3925,4.4825,4.3825,4.475,4.475,60800
03/05/2013,4.5575,4.585,4.53,4.5675,4.5675,104000
06/05/2013,4.6,4.6575,4.5825,4.65,4.65,29600
07/05/2013,4.7275,4.7275,4.68,4.68,4.68,38400
08/05/2013,4.645,4.675,4.58,4.655,4.655,54400
09/05/2013,4.6225,4.6225,4.5325,4.5325,4.5325,14800
10/05/2013,4.5325,4.605,4.51,4.605,4.605,11600
13/05/2013,4.5925,4.6375,4.5925,4.6375,4.6375,22400
14/05/2013,4.6825,4.685,4.635,4.685,4.685,10800
15/05/2013,4.62,4.6725,4.61,4.6475,4.6475,76400
16/05/2013,4.605,4.6425,4.5825,4.5925,4.5925,53200
17/05/2013,4.625,4.715,4.625,4.7025,4.7025,42800
21/05/2013,4.6925,4.6925,4.6225,4.6275,4.6275,32800
22/05/2013,4.6475,4.675,4.49,4.5225,4.5225,62400
23/05/2013,4.3475,4.5425,4.3475,4.525,4.525,49200
24/05/2013,4.485,4.5375,4.465,4.5225,4.5225,11600
27/05/2013,4.5,4.5,4.5,4.5,4.5,400
28/05/2013,4.655,4.67,4.605,4.655,4.655,65600
29/05/2013,4.575,4.6,4.4975,4.5775,4.5775,30800
30/05/2013,4.56,4.62,4.56,4.5825,4.5825,15600
31/05/2013,4.525,4.57,4.445,4.445,4.445,60000
03/06/2013,4.45,4.45,4.215,4.425,4.425,235200
04/06/2013,4.4375,4.4375,4.255,4.3775,4.3775,92400
05/06/2013,4.305,4.325,4.18,4.2,4.2,148000
06/06/2013,4.1475,4.235,3.9675,4.23,4.23,420800
07/06/2013,4.3425,4.4275,4.3,4.425,4.425,199600
10/06/2013,4.4825,4.5075,4.43,4.475,4.475,90400
11/06/2013,4.3125,4.385,4.17,4.175,4.175,202800
12/06/2013,4.265,4.275,3.9,3.94,3.94,404000
13/06/2013,3.925,4.1375,3.9175,4.12,4.12,281600
14/06/2013,4.1,4.1875,4,4.01,4.01,90800
17/06/2013,4.105,4.12,4.015,4.0825,4.0825,66800
18/06/2013,4.1025,4.1375,4.1,4.1375,4.1375,63200
19/06/2013,4.0875,4.325,4.0875,4.1425,4.1425,153200
20/06/2013,3.98,3.98,3.5,3.65,3.65,616400
21/06/2013,3.7925,3.8325,3.585,3.795,3.795,706400
24/06/2013,3.615,3.69,3.525,3.57,3.57,903200
25/06/2013,3.68,3.6925,3.615,3.67,3.67,191200
26/06/2013,3.7475,3.7625,3.6875,3.7525,3.7525,112400
27/06/2013,3.8425,3.905,3.815,3.8925,3.8925,176400
28/06/2013,3.8475,3.975,3.8,3.9175,3.9175,80400
02/07/2013,4,4.1,3.9475,4.005,4.005,128400
03/07/2013,3.9675,4.075,3.9625,4.075,4.075,54400
04/07/2013,4.1,4.1225,4.0925,4.0925,4.0925,35200
05/07/2013,4.1325,4.255,4.0825,4.255,4.255,108400
08/07/2013,4.3575,4.4525,4.3575,4.4375,4.4375,51200
09/07/2013,4.5375,4.57,4.5225,4.56,4.56,133200
10/07/2013,4.525,4.5875,4.52,4.5625,4.5625,61600
11/07/2013,4.7075,4.725,4.6525,4.7025,4.7025,32000
12/07/2013,4.6525,4.655,4.6225,4.6425,4.6425,21600
15/07/2013,4.7,4.77,4.7,4.77,4.77,17600
16/07/2013,4.73,4.73,4.5875,4.6125,4.6125,31600
17/07/2013,4.67,4.7875,4.6625,4.775,4.775,33200
18/07/2013,4.8075,4.9125,4.8075,4.8575,4.8575,36000
19/07/2013,4.835,4.975,4.76,4.96,4.96,31600
22/07/2013,4.975,5.09,4.9375,5.09,5.09,23200
23/07/2013,5.105,5.1225,5.055,5.1225,5.1225,18400
24/07/2013,5.0875,5.11,4.9825,5.005,5.005,24800
25/07/2013,4.9875,5.135,4.9875,5.1325,5.1325,14000
26/07/2013,5.065,5.1625,5.015,5.15,5.15,11600
29/07/2013,5.1225,5.14,5.0875,5.09,5.09,6000
30/07/2013,5.1125,5.1925,5.0875,5.1925,5.1925,20400
31/07/2013,5.275,5.415,5.255,5.3,5.3,28000
01/08/2013,5.445,5.4725,5.4325,5.4725,5.4725,19200
02/08/2013,5.47,5.625,5.47,5.625,5.625,40400
06/08/2013,5.655,5.655,5.475,5.5075,5.5075,42000
07/08/2013,5.425,5.475,5.31,5.455,5.455,31200
08/08/2013,5.5775,5.5775,5.45,5.5525,5.5525,24000
09/08/2013,5.57,5.57,5.4325,5.52,5.52,24400
12/08/2013,5.405,5.4975,5.405,5.4975,5.4975,8400
13/08/2013,5.45,5.56,5.4275,5.535,5.535,37600
14/08/2013,5.555,5.5575,5.4875,5.4875,5.4875,46800
15/08/2013,5.29,5.3175,5.225,5.2325,5.2325,45200
16/08/2013,5.35,5.3875,5.23,5.315,5.315,143200
19/08/2013,5.29,5.295,5.175,5.1975,5.1975,78800
20/08/2013,5.15,5.3375,5.1375,5.3175,5.3175,50000
21/08/2013,5.145,5.3175,5.025,5.1125,5.1125,152400
22/08/2013,5.185,5.2675,5.185,5.25,5.25,117600
23/08/2013,5.2825,5.3375,5.25,5.3375,5.3375,15600
26/08/2013,5.385,5.4275,5.1475,5.1625,5.1625,102800
27/08/2013,4.945,5,4.735,4.735,4.735,215600
28/08/2013,4.7325,4.825,4.6775,4.76,4.76,109600
29/08/2013,4.705,4.7975,4.64,4.64,4.64,111600
30/08/2013,4.6775,4.6775,4.565,4.5975,4.5975,76800
03/09/2013,4.8125,4.825,4.6925,4.7675,4.7675,72000
04/09/2013,4.8025,4.8125,4.765,4.79,4.79,22400
05/09/2013,4.815,4.905,4.815,4.8875,4.8875,58400
06/09/2013,4.9725,4.9725,4.7725,4.8425,4.8425,56400
09/09/2013,4.9175,5.05,4.8975,5.05,5.05,46400
10/09/2013,5.1875,5.225,5.145,5.225,5.225,29600
11/09/2013,5.2025,5.39,5.2025,5.375,5.375,65200
12/09/2013,5.39,5.4225,5.28,5.28,5.28,18800
13/09/2013,5.385,5.385,5.2875,5.36,5.36,17200
16/09/2013,5.5125,5.515,5.4025,5.4125,5.4125,45600
17/09/2013,5.4625,5.4825,5.4625,5.4725,5.4725,9600
18/09/2013,5.445,5.73,5.3975,5.73,5.73,34800
19/09/2013,5.7675,5.7675,5.65,5.7025,5.7025,12000
20/09/2013,5.6875,5.75,5.6125,5.615,5.615,11600
23/09/2013,5.615,5.62,5.4525,5.525,5.525,50800
24/09/2013,5.545,5.6425,5.545,5.6425,5.6425,7600
25/09/2013,5.585,5.62,5.5125,5.5825,5.5825,34800
26/09/2013,5.665,5.665,5.6125,5.665,5.665,10000
27/09/2013,5.6025,5.6025,5.42,5.4475,5.4475,110800
30/09/2013,5.2275,5.375,5.1825,5.375,5.375,66000
01/10/2013,5.2625,5.395,5.2325,5.395,5.395,24400
02/10/2013,5.3025,5.3725,5.225,5.2675,5.2675,36400
03/10/2013,5.215,5.215,4.84,5.0375,5.0375,117200
04/10/2013,4.975,5.09,4.9475,5.0875,5.0875,36800
07/10/2013,4.89,4.9125,4.6875,4.695,4.695,149600
08/10/2013,4.7075,4.7075,4.425,4.535,4.535,227200
09/10/2013,4.48,4.6725,4.36,4.625,4.625,254000
10/10/2013,4.805,5.125,4.805,5.06,5.06,308000
11/10/2013,5.075,5.2475,5.0625,5.15,5.15,170000
15/10/2013,5.0725,5.125,4.7525,4.7975,4.7975,389200
16/10/2013,5.0475,5.385,4.995,5.35,5.35,336000
17/10/2013,5.325,5.64,5.325,5.6375,5.6375,234800
18/10/2013,5.725,5.815,5.625,5.685,5.685,193200
21/10/2013,5.815,5.825,5.6275,5.685,5.685,63600
22/10/2013,5.7725,5.775,5.625,5.6475,5.6475,137600
23/10/2013,5.575,5.6,5.46,5.575,5.575,131600
24/10/2013,5.645,5.7125,5.6325,5.7125,5.7125,93200
25/10/2013,5.685,5.7025,5.68,5.7025,5.7025,4000
28/10/2013,5.6775,5.6825,5.6625,5.6825,5.6825,11600
29/10/2013,5.6875,5.7175,5.6625,5.71,5.71,8400
30/10/2013,5.6825,5.725,5.555,5.66,5.66,129600
31/10/2013,5.6875,5.74,5.6575,5.725,5.725,20000
01/11/2013,5.725,5.725,5.655,5.72,5.72,10400
04/11/2013,5.725,5.7475,5.725,5.7475,5.7475,1600
05/11/2013,5.8025,5.8825,5.8,5.8825,5.8825,6000
06/11/2013,5.9075,5.9575,5.9075,5.9575,5.9575,55600
07/11/2013,5.9725,5.9725,5.735,5.735,5.735,85600
08/11/2013,5.8,5.9575,5.8,5.9575,5.9575,12800
11/11/2013,6,6.0275,6,6.0275,6.0275,16800
12/11/2013,6.0125,6.0425,6.0125,6.035,6.035,5600
13/11/2013,5.955,6.0625,5.955,6.0625,6.0625,4000
14/11/2013,6.1125,6.125,6.095,6.115,6.115,23200
15/11/2013,6.155,6.1925,6.1525,6.1925,6.1925,13600
18/11/2013,6.2825,6.3525,6.18,6.1975,6.1975,95200
19/11/2013,6.2425,6.2475,6.07,6.1325,6.1325,66000
20/11/2013,6.0725,6.3375,6.0725,6.25,6.25,44400
21/11/2013,6.3025,6.5,6.3025,6.44,6.44,91600
22/11/2013,6.44,6.44,6.44,6.44,6.44,0
25/11/2013,6.595,6.6025,6.55,6.57,6.57,82000
26/11/2013,6.525,6.56,6.505,6.505,6.505,8400
27/11/2013,6.505,6.5075,6.4925,6.4925,6.4925,1600
28/11/2013,6.485,6.54,6.475,6.54,6.54,3200
29/11/2013,6.525,6.525,6.475,6.475,6.475,4400
02/12/2013,6.41,6.41,6.325,6.325,6.325,50400
03/12/2013,6.2375,6.2725,6.055,6.185,6.185,155200
04/12/2013,6.08,6.255,5.985,6.255,6.255,36000
05/12/2013,6.2,6.2275,6.2,6.2275,6.2275,123600
06/12/2013,6.33,6.4475,6.33,6.4375,6.4375,35200
09/12/2013,6.485,6.5,6.48,6.48,6.48,5200
10/12/2013,6.4375,6.46,6.425,6.45,6.45,42000
11/12/2013,6.4475,6.4475,6.12,6.12,6.12,108800
12/12/2013,6.16,6.1825,6,6.12,6.12,120800
13/12/2013,6.0575,6.125,6.0575,6.1,6.1,13600
16/12/2013,6.1575,6.1875,6.085,6.1025,6.1025,20000
17/12/2013,6.025,6.125,5.94,6.125,6.125,43200
18/12/2013,6.175,6.535,6.1175,6.535,6.535,91200
19/12/2013,6.4775,6.53,6.4575,6.47,6.47,48000
20/12/2013,6.5425,6.555,6.4375,6.4375,6.4375,213200
23/12/2013,6.5125,6.6875,6.5125,6.685,6.685,43200
24/12/2013,6.76,6.8225,6.76,6.8,6.8,15200
27/12/2013,6.9275,6.945,6.8125,6.825,6.825,55200
30/12/2013,6.81,6.81,6.7,6.715,6.715,23600
31/12/2013,6.7825,6.795,6.645,6.7325,6.7325,111200
02/01/2014,6.64,6.64,6.5625,6.5625,6.5625,14000
03/01/2014,6.6425,6.6975,6.575,6.68,6.68,137600
06/01/2014,6.7325,6.7725,6.7,6.715,6.715,68000
07/01/2014,6.7975,6.8675,6.7925,6.8675,6.8675,98400
08/01/2014,6.8125,6.85,6.8125,6.85,6.85,72800
09/01/2014,6.8825,6.8825,6.805,6.8325,6.8325,60800
10/01/2014,6.865,7,6.865,7,7,46800
13/01/2014,6.9625,7.0675,6.65,6.7525,6.7525,358000
14/01/2014,6.8475,7.025,6.8425,7.025,7.025,120000
15/01/2014,7.04,7.0425,6.95,6.975,6.975,18400
16/01/2014,6.995,7.0025,6.9375,6.95,6.95,46400
17/01/2014,6.9325,7.025,6.925,6.925,6.925,44400
20/01/2014,6.975,6.9975,6.975,6.9975,6.9975,6000
21/01/2014,6.9975,7.0275,6.9325,7.025,7.025,45200
22/01/2014,7.09,7.1275,7.09,7.125,7.125,48800
23/01/2014,7.1125,7.1125,6.775,6.94,6.94,109600
24/01/2014,6.7425,6.755,6.2,6.325,6.325,382800
27/01/2014,6.255,6.3625,5.815,6.1625,6.1625,199200
28/01/2014,6.145,6.4625,6.145,6.395,6.395,271200
29/01/2014,6.1075,6.25,5.8975,6,6,221600
30/01/2014,6.14,6.225,6.0725,6.0725,6.0725,138800
31/01/2014,5.5325,5.825,5.5325,5.56,5.56,332000
03/02/2014,5.55,5.5875,5.1625,5.22,5.22,654800
04/02/2014,5.2675,5.35,5.1875,5.285,5.285,640400
05/02/2014,5.205,5.31,4.96,5.105,5.105,367200
06/02/2014,5.165,5.59,5.165,5.59,5.59,246400
07/02/2014,5.75,6.0425,5.725,5.95,5.95,339600
10/02/2014,5.9325,6.025,5.8775,5.9275,5.9275,33200
11/02/2014,6.01,6.2125,6,6.1475,6.1475,160000
12/02/2014,6.225,6.2775,6.125,6.2525,6.2525,94000
13/02/2014,6.105,6.325,6.0875,6.325,6.325,107600
14/02/2014,6.3125,6.4675,6.3125,6.415,6.415,47200
18/02/2014,6.4375,6.5,6.4,6.5,6.5,85600
19/02/2014,6.43,6.4675,6.025,6.0425,6.0425,97200
20/02/2014,6.1125,6.3025,6.0525,6.29,6.29,60400
21/02/2014,6.35,6.39,6.1975,6.2075,6.2075,82800
24/02/2014,6.2275,6.3575,6.2275,6.2875,6.2875,85600
25/02/2014,6.265,6.295,6.1825,6.25,6.25,77200
26/02/2014,6.29,6.29,6.09,6.145,6.145,43600
27/02/2014,6.095,6.1875,6.095,6.17,6.17,35600
28/02/2014,6.2,6.2875,5.99,6.1,6.1,92000
03/03/2014,5.9875,5.9875,5.6,5.705,5.705,222400
04/03/2014,6.0375,6.105,6.0325,6.105,6.105,86400
05/03/2014,6.1,6.1325,6.05,6.075,6.075,16000
06/03/2014,6.1225,6.175,6.0675,6.15,6.15,78800
07/03/2014,6.185,6.185,5.9675,5.9875,5.9875,38800
10/03/2014,5.9725,5.9975,5.855,5.9975,5.9975,42400
11/03/2014,6.01,6.075,5.93,5.9425,5.9425,77200
12/03/2014,5.835,5.965,5.7875,5.9175,5.9175,59200
13/03/2014,6.0225,6.03,5.6225,5.69,5.69,178800
14/03/2014,5.6025,5.6675,5.45,5.54,5.54,207200
17/03/2014,5.68,5.8125,5.68,5.78,5.78,94800
18/03/2014,5.9075,6.0175,5.8875,6.0125,6.0125,145600
19/03/2014,5.9875,6.0675,5.75,5.8875,5.8875,98400
20/03/2014,5.8325,5.95,5.8325,5.9275,5.9275,68000
21/03/2014,5.99,6.02,5.865,5.8775,5.8775,96000
24/03/2014,5.91,5.91,5.7475,5.8825,5.8825,123600
25/03/2014,5.95,5.9625,5.875,5.945,5.945,122000
26/03/2014,5.995,6.025,5.8525,5.8525,5.8525,149200
27/03/2014,5.8425,5.925,5.7925,5.905,5.905,49600
28/03/2014,5.96,6,5.915,5.9825,5.9825,116400
31/03/2014,6.02,6.155,6.02,6.155,6.155,40800
01/04/2014,6.19,6.3625,6.19,6.36,6.36,62000
02/04/2014,6.3725,6.3775,6.275,6.3325,6.3325,27200
03/04/2014,6.3025,6.3125,6.2725,6.3125,6.3125,19200
04/04/2014,6.4125,6.4275,6.125,6.2025,6.2025,68400
07/04/2014,6.115,6.1575,5.985,6.05,6.05,136400
08/04/2014,6.1275,6.1525,6,6.1475,6.1475,56000
09/04/2014,6.2275,6.32,6.195,6.32,6.32,54000
10/04/2014,6.2875,6.3025,5.9375,5.945,5.945,174800
11/04/2014,5.875,5.915,5.6875,5.765,5.765,213600
14/04/2014,5.8475,5.8825,5.62,5.775,5.775,146000
15/04/2014,5.825,5.8975,5.54,5.8575,5.8575,350800
16/04/2014,5.955,6.0775,5.8825,6.0775,6.0775,162800
17/04/2014,6.05,6.1675,6.025,6.1675,6.1675,94400
21/04/2014,6.16,6.275,6.16,6.25,6.25,62400
22/04/2014,6.2525,6.3225,6.24,6.295,6.295,52800
23/04/2014,6.2675,6.28,6.225,6.26,6.26,30800
24/04/2014,6.25,6.25,6.1725,6.175,6.175,23600
25/04/2014,6.1325,6.14,6.0525,6.1275,6.1275,39600
28/04/2014,6.175,6.2575,6.09,6.2575,6.2575,71200
29/04/2014,6.2875,6.3775,6.2875,6.3775,6.3775,56400
30/04/2014,6.325,6.4,6.325,6.365,6.365,12400
01/05/2014,6.3625,6.4275,6.3625,6.385,6.385,16000
02/05/2014,6.425,6.4575,6.375,6.405,6.405,83200
05/05/2014,6.335,6.47,6.3025,6.47,6.47,40000
06/05/2014,6.505,6.505,6.41,6.4225,6.4225,3600
07/05/2014,6.44,6.545,6.3825,6.545,6.545,12400
08/05/2014,6.62,6.6575,6.6,6.6,6.6,86000
09/05/2014,6.5675,6.68,6.5675,6.675,6.675,15200
12/05/2014,6.745,6.8875,6.745,6.8875,6.8875,30800
13/05/2014,6.8875,6.925,6.87,6.87,6.87,75200
14/05/2014,6.835,6.955,6.825,6.8575,6.8575,43200
15/05/2014,6.7875,6.82,6.6875,6.815,6.815,24400
16/05/2014,6.88,6.9575,6.88,6.9575,6.9575,15600
