Date,svxy,strat,n,capital,cash,spx,strat_ret,spx_ret,ex_ret
2012-05-01,48.740002000000004,100.0,2.0517028292284434,100.0,0.0,1405.819946,0.0,0.0,0.0
2012-05-02,47.705002,97.87648757174856,2.0517028292284434,97.87648757174856,0.0,1402.310059,-0.021235124282514395,-0.0024966831705488524,-0.018738441111965543
2012-05-03,45.57,93.49609792794017,2.0517028292284434,93.49609792794017,0.0,1391.569946,-0.04475425868339755,-0.007658871824437141,-0.03709538685896041
2012-05-04,46.209998999999996,93.49609792794017,0.0,0.0,93.49609792794017,1369.099976,0.0,-0.016147208456598894,0.016147208456598894
2012-05-07,45.82,93.49609792794017,0.0,0.0,93.49609792794017,1369.579956,0.0,0.00035058067958071426,-0.00035058067958071426
2012-05-08,44.0,93.49609792794017,0.0,0.0,93.49609792794017,1363.719971,0.0,-0.004278673161306146,0.004278673161306146
2012-05-09,45.41,93.49609792794017,0.0,0.0,93.49609792794017,1354.579956,0.0,-0.0067022667368416,0.0067022667368416
2012-05-10,44.68,93.49609792794017,0.0,0.0,93.49609792794017,1357.98999,0.0,0.002517410644455209,-0.002517410644455209
2012-05-11,42.040001000000004,93.49609792794017,0.0,0.0,93.49609792794017,1353.390015,0.0,-0.003387340874287381,0.003387340874287381
2012-05-14,40.0,93.49609792794017,0.0,0.0,93.49609792794017,1338.349976,0.0,-0.011112863870212597,0.011112863870212597
2012-05-15,38.509997999999996,93.49609792794017,0.0,0.0,93.49609792794017,1330.660034,0.0,-0.00574583788837002,0.00574583788837002
2012-05-16,36.66,93.49609792794017,0.0,0.0,93.49609792794017,1324.800049,0.0,-0.004403818293380879,0.004403818293380879
2012-05-17,34.200001,93.49609792794017,0.0,0.0,93.49609792794017,1304.859985,0.0,-0.015051376254893167,0.015051376254893167
2012-05-18,37.904999,93.49609792794017,0.0,0.0,93.49609792794017,1295.219971,0.0,-0.00738777655136702,0.00738777655136702
2012-05-21,36.380001,93.49609792794017,0.0,0.0,93.49609792794017,1315.98999,0.0,0.016035900823829996,-0.016035900823829996
2012-05-22,37.080002,93.49609792794017,0.0,0.0,93.49609792794017,1316.630005,0.0,0.00048633728589364544,-0.00048633728589364544
2012-05-23,36.75,93.49609792794017,0.0,0.0,93.49609792794017,1318.859985,0.0,0.0016937028561794243,-0.0016937028561794243
2012-05-24,37.215,93.49609792794017,2.5123229323643734,93.49609792794017,0.0,1320.680054,0.0,0.0013800320130266108,-0.0013800320130266108
2012-05-25,38.91,93.49609792794017,0.0,0.0,93.49609792794017,1317.819946,0.0,-0.002165632767253012,0.002165632767253012
2012-05-29,36.290001000000004,93.49609792794017,0.0,0.0,93.49609792794017,1332.420044,0.0,0.011078977856053607,-0.011078977856053607
2012-05-30,35.599998,93.49609792794017,0.0,0.0,93.49609792794017,1313.319946,0.0,-0.014334892428261803,0.014334892428261803
2012-05-31,32.654999,93.49609792794017,0.0,0.0,93.49609792794017,1310.329956,0.0,-0.0022766653389425517,0.0022766653389425517
2012-06-01,34.055,93.49609792794017,0.0,0.0,93.49609792794017,1278.040039,0.0,-0.024642584756720654,0.024642584756720654
2012-06-04,34.700001,93.49609792794017,0.0,0.0,93.49609792794017,1278.180054,0.0,0.00010955447069527224,-0.00010955447069527224
2012-06-05,37.27,93.49609792794017,0.0,0.0,93.49609792794017,1285.5,0.0,0.005726850436362785,-0.005726850436362785
2012-06-06,37.654999,93.49609792794017,0.0,0.0,93.49609792794017,1315.130005,0.0,0.023049401011279613,-0.023049401011279613
2012-06-07,39.665001000000004,93.49609792794017,0.0,0.0,93.49609792794017,1314.98999,0.0,-0.00010646475973297154,0.00010646475973297154
2012-06-08,36.220001,93.49609792794017,2.5813389107289137,93.49609792794017,0.0,1325.660034,0.0,0.008114163667511942,-0.008114163667511942
2012-06-11,36.68,93.49609792794017,0.0,0.0,93.49609792794017,1308.930054,0.0,-0.01262011343098246,0.01262011343098246
2012-06-12,34.764998999999996,93.49609792794017,0.0,0.0,93.49609792794017,1324.180054,0.0,0.011650737144736745,-0.011650737144736745
2012-06-13,36.994999,93.49609792794017,0.0,0.0,93.49609792794017,1314.880005,0.0,-0.007023251084251725,0.007023251084251725
2012-06-14,38.459998999999996,93.49609792794017,0.0,0.0,93.49609792794017,1329.099976,0.0,0.010814653007062747,-0.010814653007062747
2012-06-15,41.735001000000004,93.49609792794017,0.0,0.0,93.49609792794017,1342.839966,0.0,0.01033781524949795,-0.01033781524949795
2012-06-18,42.48,93.49609792794016,2.2009439248573486,93.49609792794016,0.0,1344.780029,-1.1102230246251565e-16,0.0014447462461062432,-0.0014447462461063543
2012-06-19,44.244999,97.38076175436946,2.2009439248573486,97.38076175436946,0.0,1357.97998,0.041548940677966106,0.009815695292423321,0.031733245385542785
2012-06-20,38.919998,85.66073315356016,2.2009439248573486,85.66073315356016,0.0,1355.689941,-0.12035260753424348,-0.0016863569667646683,-0.11866625056747881
2012-06-21,43.040001000000004,85.66073315356016,0.0,0.0,85.66073315356016,1325.51001,0.0,-0.022261676573139155,0.022261676573139155
2012-06-22,39.865002000000004,85.66073315356016,2.1487703212346547,85.66073315356016,0.0,1335.02002,0.0,0.007174604437728771,-0.007174604437728771
2012-06-25,41.16,88.44338642201838,2.1487703212346547,88.44338642201838,0.0,1313.719971,0.03248458384625175,-0.01595485362084681,0.048439437467098556
2012-06-26,40.779999,87.62685155117889,2.1487703212346547,87.62685155117889,0.0,1319.98999,-0.009232288629737573,0.004772721080906761,-0.014005009710644334
2012-06-27,42.07,90.39876741434192,2.1487703212346547,90.39876741434192,0.0,1331.849976,0.03163317880414862,0.008984906014325,0.02264827278982362
2012-06-28,44.915001000000004,96.51202112702485,2.1487703212346547,96.51202112702485,0.0,1329.040039,0.06762541003090106,-0.002109799940410051,0.06973520997131111
2012-06-29,47.755001,102.61452883933126,2.1487703212346547,102.61452883933126,0.0,1362.160034,0.06323054518021709,0.024920238689663643,0.03831030649055345
2012-07-02,48.715,104.67734619894621,2.1487703212346547,104.67734619894621,0.0,1365.51001,0.020102585695684683,0.0024593116200617438,0.01764327407562294
2012-07-03,46.919998,100.82029917478935,2.1487703212346547,100.82029917478935,0.0,1374.02002,-0.03684700810838559,0.006232111033737553,-0.043079119142123146
2012-07-05,47.244999,101.51865167796095,2.1487703212346547,101.51865167796095,0.0,1367.579956,0.006926705325094096,-0.00468702341032845,0.011613728735422546
2012-07-06,47.720001,102.53932187808805,2.1487703212346547,102.53932187808805,0.0,1354.680054,0.010054016510826935,-0.009432649216160383,0.019486665726987318
2012-07-09,46.395,99.69219905368182,2.1487703212346547,99.69219905368182,0.0,1352.459961,-0.027766156165838995,-0.001638831983570288,-0.026127324182268707
2012-07-10,47.775002,102.65750639452628,2.1487703212346547,102.65750639452628,0.0,1341.469971,0.029744627653842004,-0.008125926324557553,0.03787055397839956
2012-07-11,47.314999,101.66906560044737,2.1487703212346547,101.66906560044737,0.0,1341.449951,-0.00962852916259438,-1.4923927059706799e-05,-0.009613605235534672
2012-07-12,50.084998999999996,107.62115939026735,2.1487703212346547,107.62115939026735,0.0,1334.76001,0.05854380341421961,-0.004987096980407668,0.06353090039462728
2012-07-13,50.645,108.82447291892909,2.1487703212346547,108.82447291892909,0.0,1356.780029,0.011181012502366361,0.016497361948984324,-0.005316349446617963
2012-07-16,52.459998999999996,112.72448890319966,2.1487703212346547,112.72448890319966,0.0,1353.640015,0.03583767400533122,-0.002314313251142397,0.03815198725647362
2012-07-17,51.895,111.51043582047241,2.1487703212346547,111.51043582047241,0.0,1363.670044,-0.010770091703585338,0.007409672356649466,-0.018179764060234804
2012-07-18,53.075001,114.04598694829963,2.1487703212346547,114.04598694829963,0.0,1372.780029,0.022738240678292776,0.006680490665673222,0.016057750012619554
2012-07-19,50.25,107.9757086420414,2.1487703212346547,107.9757086420414,0.0,1376.51001,-0.05322658401834046,0.002717100279144624,-0.055943684297485086
2012-07-20,46.744999,100.4442665173436,2.1487703212346547,100.4442665173436,0.0,1362.660034,-0.06975126368159212,-0.01006166021269983,-0.059689603468892294
2012-07-23,44.970001,96.63020349469275,2.1487703212346547,96.63020349469275,0.0,1350.52002,-0.03797193363936091,-0.008909055595006987,-0.029062878044353924
2012-07-24,45.415001000000004,96.63020349469275,0.0,0.0,96.63020349469275,1338.310059,0.0,-0.009040932988168549,0.009040932988168549
2012-07-25,48.939999,96.63020349469275,0.9872313595132353,48.315101747346375,48.315101747346375,1337.890015,0.0,-0.0003138614980700005,0.0003138614980700005
2012-07-26,50.130001,97.80501078697621,1.95102750520544,97.80501078697621,0.0,1360.02002,0.012157764858147901,0.01654097478259442,-0.004383209924446518
2012-07-27,49.084998999999996,95.76618314198151,1.95102750520544,95.76618314198151,0.0,1385.969971,-0.020845840398048265,0.019080565446382147,-0.03992640584443041
2012-07-30,47.630001,92.92744202396261,1.95102750520544,92.92744202396261,0.0,1385.300049,-0.029642416820666484,-0.0004833596787935379,-0.029159057141872946
2012-07-31,48.66,94.9369984032967,1.95102750520544,94.9369984032967,0.0,1379.319946,0.021625004794771918,-0.0043168286930450606,0.02594183348781698
2012-08-01,49.75,97.06361838397063,1.95102750520544,97.06361838397063,0.0,1375.319946,0.022400328812166137,-0.002899979813675513,0.02530030862584165
